1.400000000000000133e-01 3.580975207109298730e-01 5.075168167114256501e-02 1.000000000000000000e+01 1.399999999999999467e+00 9.999999999999993339e-01 9.999999999999988898e-01
1.425000000000000155e-01 3.688184983688679308e-01 5.175876074218749290e-02 1.000000000000000000e+01 1.424999999999999822e+00 9.999999999999975575e-01 9.999999999999990008e-01
1.449999999999999900e-01 3.796656080684787105e-01 5.276583981323242079e-02 1.000000000000000000e+01 1.450000000000000844e+00 1.000000000000002665e+00 1.000000000000002220e+00
1.474999999999999922e-01 3.906381206576536869e-01 5.377291888427734173e-02 1.000000000000000000e+01 1.474999999999998757e+00 9.999999999999980016e-01 9.999999999999988898e-01
1.499999999999999944e-01 4.017353235584457116e-01 5.481051550292967423e-02 1.000000000000000000e+01 1.499999999999999112e+00 9.999999999999971134e-01 9.999999999999985567e-01
1.524999999999999967e-01 4.129565201187857526e-01 5.581759457397460211e-02 1.000000000000000000e+01 1.525000000000000355e+00 1.000000000000000222e+00 9.999999999999991118e-01
1.549999999999999989e-01 4.243010289998207507e-01 5.682467364501952306e-02 1.000000000000000000e+01 1.550000000000000488e+00 1.000000000000000444e+00 1.000000000000000222e+00
1.575000000000000011e-01 4.357681835963789774e-01 5.786227026367186943e-02 1.000000000000000000e+01 1.574999999999999289e+00 1.000000000000002887e+00 1.000000000000001332e+00
1.600000000000000033e-01 4.473573314882737795e-01 5.886934933471679732e-02 1.000000000000000000e+01 1.599999999999999645e+00 9.999999999999988898e-01 1.000000000000000000e+00
1.625000000000000056e-01 4.590678339203316249e-01 5.987642840576171827e-02 1.000000000000000000e+01 1.625000000000000888e+00 1.000000000000001110e+00 9.999999999999990008e-01
1.650000000000000078e-01 4.708990653092412493e-01 6.091402502441405076e-02 1.000000000000000000e+01 1.650000000000001688e+00 1.000000000000003775e+00 1.000000000000002220e+00
1.675000000000000100e-01 4.828504127754353892e-01 6.195162164306639713e-02 1.000000000000000000e+01 1.674999999999998934e+00 9.999999999999974465e-01 9.999999999999985567e-01
1.700000000000000122e-01 4.949212756983799588e-01 6.298921826171874350e-02 1.000000000000000000e+01 1.700000000000000400e+00 1.000000000000002887e+00 1.000000000000000666e+00
1.725000000000000144e-01 5.071110652937851349e-01 6.399629733276367138e-02 1.000000000000000000e+01 1.725000000000000755e+00 1.000000000000003775e+00 1.000000000000002442e+00
1.750000000000000167e-01 5.194192042113349173e-01 6.503389395141601081e-02 1.000000000000000000e+01 1.749999999999998668e+00 1.000000000000000888e+00 1.000000000000000444e+00
1.774999999999999911e-01 5.318451261516716766e-01 6.607149057006836412e-02 1.000000000000000000e+01 1.774999999999999689e+00 1.000000000000000444e+00 1.000000000000000000e+00
1.799999999999999933e-01 5.443882755014514130e-01 6.707856964111325038e-02 1.000000000000000000e+01 1.800000000000000933e+00 1.000000000000002220e+00 1.000000000000001776e+00
1.824999999999999956e-01 5.570481069853772116e-01 6.811616625976560369e-02 1.000000000000000000e+01 1.825000000000001510e+00 1.000000000000005107e+00 1.000000000000003109e+00
1.849999999999999978e-01 5.698240853341963730e-01 6.915376287841795699e-02 1.000000000000000000e+01 1.849999999999999201e+00 9.999999999999981126e-01 9.999999999999984457e-01
1.875000000000000000e-01 5.827156849677183059e-01 7.019135949707029642e-02 1.000000000000000000e+01 1.875000000000000222e+00 9.999999999999994449e-01 9.999999999999997780e-01
1.900000000000000022e-01 5.957223896919966455e-01 7.125947366333006128e-02 1.000000000000000000e+01 1.900000000000000133e+00 1.000000000000000444e+00 1.000000000000000444e+00
1.925000000000000044e-01 6.088436924098448166e-01 7.229707028198241459e-02 1.000000000000000000e+01 1.924999999999998046e+00 9.999999999999990008e-01 9.999999999999996669e-01
1.950000000000000067e-01 6.220790948439418599e-01 7.333466690063475402e-02 1.000000000000000000e+01 1.949999999999999289e+00 1.000000000000000000e+00 1.000000000000001110e+00
1.975000000000000089e-01 6.354281072718270806e-01 7.440278106689451887e-02 1.000000000000000000e+01 1.975000000000000977e+00 9.999999999999998890e-01 9.999999999999990008e-01
2.000000000000000111e-01 6.488902482721198295e-01 7.544037768554687218e-02 1.000000000000000000e+01 2.000000000000000888e+00 9.999999999999993339e-01 9.999999999999992228e-01
2.025000000000000133e-01 6.624650444813664496e-01 7.647797430419922549e-02 1.000000000000000000e+01 2.024999999999999023e+00 9.999999999999972244e-01 9.999999999999983347e-01
2.050000000000000155e-01 6.761520303609317439e-01 7.751557092285156492e-02 1.000000000000000000e+01 2.050000000000000266e+00 9.999999999999983347e-01 9.999999999999980016e-01
2.075000000000000178e-01 6.899507479734062754e-01 7.858368508911130201e-02 1.000000000000000000e+01 2.075000000000001066e+00 1.000000000000000444e+00 9.999999999999998890e-01
2.099999999999999922e-01 7.038607467680333407e-01 7.965179925537108074e-02 1.000000000000000000e+01 2.099999999999997868e+00 9.999999999999992228e-01 1.000000000000000444e+00
2.124999999999999944e-01 7.178815833746848840e-01 8.068939587402342017e-02 1.000000000000000000e+01 2.124999999999998668e+00 1.000000000000001332e+00 1.000000000000000666e+00
2.149999999999999967e-01 7.320128214059483662e-01 8.172699249267575961e-02 1.000000000000000000e+01 2.150000000000000799e+00 1.000000000000000000e+00 1.000000000000000888e+00
2.174999999999999989e-01 7.462540312669153630e-01 8.282562420654296376e-02 1.000000000000000000e+01 2.175000000000000711e+00 1.000000000000002442e+00 1.000000000000001998e+00
2.200000000000000011e-01 7.606047899722923056e-01 8.386322082519530319e-02 1.000000000000000000e+01 2.199999999999999289e+00 1.000000000000001776e+00 1.000000000000000444e+00
2.225000000000000033e-01 7.750646809704586637e-01 8.490081744384764262e-02 1.000000000000000000e+01 2.225000000000000533e+00 1.000000000000000222e+00 9.999999999999986677e-01
2.250000000000000056e-01 7.896332939741427248e-01 8.599944915771484677e-02 1.000000000000000000e+01 2.250000000000000444e+00 9.999999999999994449e-01 9.999999999999996669e-01
2.275000000000000078e-01 8.043102247973968888e-01 8.703704577636718620e-02 1.000000000000000000e+01 2.275000000000000799e+00 9.999999999999986677e-01 9.999999999999994449e-01
2.300000000000000100e-01 8.190950751985610623e-01 8.810515994262695105e-02 1.000000000000000000e+01 2.299999999999998490e+00 1.000000000000000666e+00 1.000000000000000222e+00
2.325000000000000122e-01 8.339874527289442563e-01 8.917327410888672978e-02 1.000000000000000000e+01 2.325000000000000178e+00 1.000000000000000666e+00 1.000000000000000666e+00
2.350000000000000144e-01 8.489869705869400596e-01 9.021087072753904146e-02 1.000000000000000000e+01 2.350000000000001865e+00 9.999999999999997780e-01 1.000000000000000444e+00
2.375000000000000167e-01 8.640932474773407312e-01 9.130950244140623173e-02 1.000000000000000000e+01 2.374999999999999556e+00 1.000000000000002665e+00 1.000000000000001776e+00
2.399999999999999911e-01 8.793059074756116589e-01 9.234709906005858504e-02 1.000000000000000000e+01 2.400000000000000799e+00 1.000000000000003109e+00 1.000000000000001776e+00
2.424999999999999933e-01 8.946245798968808227e-01 9.344573077392576144e-02 1.000000000000000000e+01 2.424999999999999378e+00 1.000000000000000222e+00 9.999999999999996669e-01
2.449999999999999956e-01 9.100488991694540841e-01 9.448332739257811475e-02 1.000000000000000000e+01 2.450000000000000622e+00 1.000000000000003109e+00 1.000000000000000444e+00
2.474999999999999978e-01 9.255785047126562359e-01 9.558195910644530502e-02 1.000000000000000000e+01 2.474999999999998757e+00 9.999999999999980016e-01 9.999999999999982236e-01
2.500000000000000000e-01 9.412130408187789898e-01 9.668059082031249529e-02 1.000000000000000000e+01 2.500000000000000000e+00 9.999999999999992228e-01 9.999999999999994449e-01
2.525000000000000022e-01 9.569521565390000095e-01 9.771818743896482085e-02 1.000000000000000000e+01 2.525000000000001243e+00 1.000000000000001110e+00 1.000000000000000888e+00
2.550000000000000044e-01 9.727955055730640455e-01 9.881681915283199724e-02 1.000000000000000000e+01 2.549999999999999378e+00 9.999999999999991118e-01 9.999999999999991118e-01
2.575000000000000067e-01 9.887427461625867275e-01 9.985441577148435055e-02 1.000000000000000000e+01 2.575000000000001066e+00 1.000000000000002665e+00 1.000000000000001332e+00
2.600000000000000089e-01 1.004793540987826139e+00 1.009530474853515408e-01 1.000000000000000000e+01 2.599999999999998312e+00 1.000000000000000444e+00 1.000000000000001110e+00
2.625000000000000111e-01 1.020947557067767963e+00 1.020516791992187311e-01 1.000000000000000000e+01 2.625000000000000000e+00 1.000000000000000222e+00 9.999999999999991118e-01
2.650000000000000133e-01 1.037204465663392972e+00 1.031503109130859214e-01 1.000000000000000000e+01 2.649999999999998135e+00 1.000000000000002442e+00 1.000000000000002220e+00
2.675000000000000155e-01 1.053563942184009949e+00 1.041879075317382608e-01 1.000000000000000000e+01 2.674999999999999822e+00 1.000000000000000888e+00 9.999999999999992228e-01
2.700000000000000178e-01 1.070025666096488637e+00 1.052865392456054650e-01 1.000000000000000000e+01 2.700000000000001510e+00 1.000000000000001110e+00 1.000000000000001110e+00
2.725000000000000200e-01 1.086589320837333617e+00 1.063851709594726413e-01 1.000000000000000000e+01 2.725000000000002309e+00 1.000000000000001332e+00 1.000000000000000888e+00
2.750000000000000222e-01 1.103254593727433841e+00 1.074227675781249947e-01 1.000000000000000000e+01 2.750000000000001332e+00 1.000000000000001110e+00 1.000000000000000666e+00
2.775000000000000244e-01 1.120021175889412746e+00 1.085213992919921849e-01 1.000000000000000000e+01 2.774999999999998135e+00 9.999999999999998890e-01 9.999999999999988898e-01
2.800000000000000266e-01 1.136888762167467926e+00 1.096200310058593475e-01 1.000000000000000000e+01 2.799999999999998934e+00 1.000000000000000888e+00 1.000000000000000888e+00
2.825000000000000289e-01 1.153857051049599569e+00 1.107186627197265377e-01 1.000000000000000000e+01 2.824999999999998401e+00 1.000000000000000444e+00 9.999999999999994449e-01
2.850000000000000311e-01 1.170925744592144824e+00 1.118172944335937280e-01 1.000000000000000000e+01 2.849999999999999645e+00 9.999999999999985567e-01 9.999999999999986677e-01
2.875000000000000333e-01 1.188094548346519064e+00 1.129159261474609183e-01 1.000000000000000000e+01 2.875000000000000888e+00 1.000000000000002665e+00 1.000000000000000666e+00
2.899999999999999800e-01 1.205363171288099222e+00 1.140145578613281085e-01 1.000000000000000000e+01 2.900000000000001688e+00 1.000000000000000888e+00 1.000000000000001554e+00
2.924999999999999822e-01 1.222731325747140607e+00 1.151131895751952988e-01 1.000000000000000000e+01 2.925000000000001155e+00 1.000000000000002220e+00 1.000000000000001332e+00
2.949999999999999845e-01 1.240198727341679019e+00 1.161507861938476383e-01 1.000000000000000000e+01 2.949999999999997513e+00 1.000000000000000222e+00 9.999999999999991118e-01
2.974999999999999867e-01 1.257765094912330239e+00 1.172494179077148424e-01 1.000000000000000000e+01 2.974999999999998757e+00 1.000000000000001332e+00 1.000000000000001110e+00
2.999999999999999889e-01 1.275430150458923162e+00 1.183480496215820188e-01 1.000000000000000000e+01 2.999999999999998224e+00 9.999999999999977796e-01 9.999999999999988898e-01
3.024999999999999911e-01 1.293193619078891521e+00 1.194466813354492229e-01 1.000000000000000000e+01 3.024999999999999467e+00 9.999999999999978906e-01 9.999999999999975575e-01
3.049999999999999933e-01 1.311055228907373804e+00 1.205453130493163993e-01 1.000000000000000000e+01 3.050000000000000711e+00 1.000000000000002887e+00 1.000000000000001776e+00
3.074999999999999956e-01 1.329014711058963183e+00 1.216439447631835757e-01 1.000000000000000000e+01 3.075000000000001954e+00 9.999999999999990008e-01 9.999999999999991118e-01
3.099999999999999978e-01 1.347071799571008421e+00 1.227425764770507521e-01 1.000000000000000000e+01 3.100000000000000977e+00 1.000000000000003775e+00 1.000000000000001998e+00
3.125000000000000000e-01 1.365226231348491082e+00 1.238412081909179563e-01 1.000000000000000000e+01 3.124999999999998224e+00 9.999999999999997780e-01 1.000000000000000222e+00
3.150000000000000022e-01 1.383477746110327811e+00 1.249398399047851327e-01 1.000000000000000000e+01 3.149999999999998579e+00 1.000000000000001110e+00 1.000000000000000888e+00
3.175000000000000044e-01 1.401826086337134569e+00 1.260995067138671599e-01 1.000000000000000000e+01 3.174999999999998046e+00 1.000000000000001110e+00 1.000000000000000444e+00
3.200000000000000067e-01 1.420270997220343334e+00 1.271981384277343363e-01 1.000000000000000000e+01 3.199999999999999289e+00 1.000000000000001554e+00 1.000000000000000888e+00
3.225000000000000089e-01 1.438812226612660616e+00 1.282967701416015127e-01 1.000000000000000000e+01 3.225000000000000977e+00 9.999999999999995559e-01 1.000000000000000222e+00
3.250000000000000111e-01 1.457449524979793187e+00 1.293954018554687169e-01 1.000000000000000000e+01 3.250000000000001776e+00 1.000000000000003331e+00 1.000000000000001776e+00
3.275000000000000133e-01 1.476182645353441902e+00 1.304940335693359210e-01 1.000000000000000000e+01 3.275000000000001688e+00 1.000000000000001110e+00 1.000000000000001998e+00
3.300000000000000155e-01 1.495011343285462591e+00 1.315926652832030974e-01 1.000000000000000000e+01 3.300000000000003375e+00 1.000000000000004219e+00 1.000000000000001554e+00
3.325000000000000178e-01 1.513935376803213995e+00 1.326912969970702738e-01 1.000000000000000000e+01 3.324999999999997957e+00 1.000000000000001554e+00 1.000000000000000888e+00
3.350000000000000200e-01 1.532954506366009273e+00 1.337899287109374780e-01 1.000000000000000000e+01 3.349999999999997868e+00 1.000000000000000444e+00 1.000000000000000222e+00
3.375000000000000222e-01 1.552068494822668177e+00 1.348885604248046821e-01 1.000000000000000000e+01 3.374999999999999112e+00 1.000000000000000000e+00 9.999999999999990008e-01
3.400000000000000244e-01 1.571277107370102399e+00 1.359871921386718585e-01 1.000000000000000000e+01 3.400000000000000799e+00 1.000000000000004441e+00 1.000000000000001776e+00
3.425000000000000266e-01 1.590580111512949202e+00 1.371468589477538857e-01 1.000000000000000000e+01 3.425000000000002487e+00 1.000000000000000222e+00 9.999999999999996669e-01
3.450000000000000289e-01 1.609977277024138065e+00 1.382454906616210899e-01 1.000000000000000000e+01 3.450000000000001510e+00 1.000000000000003331e+00 1.000000000000001332e+00
3.475000000000000311e-01 1.629468375906480304e+00 1.394051574707031171e-01 1.000000000000000000e+01 3.475000000000002753e+00 1.000000000000002887e+00 1.000000000000001554e+00
3.500000000000000333e-01 1.649053182355117553e+00 1.405037891845702935e-01 1.000000000000000000e+01 3.499999999999997335e+00 9.999999999999983347e-01 9.999999999999981126e-01
3.524999999999999800e-01 1.668731472720903275e+00 1.416024208984374977e-01 1.000000000000000000e+01 3.524999999999997247e+00 9.999999999999972244e-01 9.999999999999988898e-01
3.549999999999999822e-01 1.688503025474647812e+00 1.427010526123047018e-01 1.000000000000000000e+01 3.549999999999999378e+00 9.999999999999984457e-01 9.999999999999992228e-01
3.574999999999999845e-01 1.708367621172193207e+00 1.437996843261718782e-01 1.000000000000000000e+01 3.575000000000000622e+00 1.000000000000000222e+00 9.999999999999985567e-01
3.599999999999999867e-01 1.728325042420316926e+00 1.448983160400390546e-01 1.000000000000000000e+01 3.600000000000001865e+00 1.000000000000000666e+00 1.000000000000000222e+00
3.624999999999999889e-01 1.748375073843416949e+00 1.460579828491211096e-01 1.000000000000000000e+01 3.625000000000000888e+00 9.999999999999993339e-01 9.999999999999995559e-01
3.649999999999999911e-01 1.768517502050965140e+00 1.472176496582031369e-01 1.000000000000000000e+01 3.650000000000003020e+00 1.000000000000002887e+00 1.000000000000001998e+00
3.674999999999999933e-01 1.788752115605720228e+00 1.483162813720703133e-01 1.000000000000000000e+01 3.674999999999997158e+00 1.000000000000001554e+00 9.999999999999995559e-01
3.699999999999999956e-01 1.809078704992640008e+00 1.494149130859374619e-01 1.000000000000000000e+01 3.699999999999998401e+00 9.999999999999996669e-01 1.000000000000000000e+00
3.724999999999999978e-01 1.829497062588510747e+00 1.505135447998046661e-01 1.000000000000000000e+01 3.724999999999998312e+00 9.999999999999977796e-01 9.999999999999983347e-01
3.750000000000000000e-01 1.850006982632250496e+00 1.516732116088866933e-01 1.000000000000000000e+01 3.750000000000000444e+00 1.000000000000001776e+00 1.000000000000000444e+00
3.775000000000000022e-01 1.870608261195890298e+00 1.528328784179687205e-01 1.000000000000000000e+01 3.775000000000001688e+00 1.000000000000002887e+00 1.000000000000001110e+00
3.800000000000000044e-01 1.891300696156168692e+00 1.539315101318359247e-01 1.000000000000000000e+01 3.800000000000000266e+00 1.000000000000002887e+00 1.000000000000002220e+00
3.825000000000000067e-01 1.912084087166775914e+00 1.550301418457031011e-01 1.000000000000000000e+01 3.825000000000002842e+00 1.000000000000000666e+00 9.999999999999992228e-01
3.850000000000000089e-01 1.932958235631181854e+00 1.561287735595702775e-01 1.000000000000000000e+01 3.849999999999996092e+00 9.999999999999976685e-01 9.999999999999988898e-01
3.875000000000000111e-01 1.953922944676085516e+00 1.572884403686523325e-01 1.000000000000000000e+01 3.874999999999997780e+00 9.999999999999977796e-01 9.999999999999986677e-01
3.900000000000000133e-01 1.974978019125399831e+00 1.584481071777343597e-01 1.000000000000000000e+01 3.899999999999998579e+00 9.999999999999962252e-01 9.999999999999984457e-01
3.925000000000000155e-01 1.996123265474819108e+00 1.595467388916015361e-01 1.000000000000000000e+01 3.925000000000000711e+00 9.999999999999982236e-01 9.999999999999996669e-01
3.950000000000000178e-01 2.017358491866918513e+00 1.606453706054687403e-01 1.000000000000000000e+01 3.950000000000001954e+00 1.000000000000002887e+00 1.000000000000000888e+00
3.975000000000000200e-01 2.038683508066781336e+00 1.618050374145507675e-01 1.000000000000000000e+01 3.975000000000003197e+00 1.000000000000004663e+00 1.000000000000002665e+00
4.000000000000000222e-01 2.060098125438137195e+00 1.629647042236327947e-01 1.000000000000000000e+01 4.000000000000001776e+00 1.000000000000000888e+00 1.000000000000000444e+00
4.025000000000000244e-01 2.081602156919990509e+00 1.640633359374999989e-01 1.000000000000000000e+01 4.024999999999996803e+00 9.999999999999995559e-01 1.000000000000000222e+00
4.050000000000000266e-01 2.103195417003762113e+00 1.651619676513672030e-01 1.000000000000000000e+01 4.049999999999998046e+00 9.999999999999976685e-01 9.999999999999978906e-01
4.075000000000000289e-01 2.124877721710860978e+00 1.663826695556640534e-01 1.000000000000000000e+01 4.074999999999998401e+00 9.999999999999994449e-01 9.999999999999995559e-01
4.100000000000000311e-01 2.146648888570754643e+00 1.674813012695312575e-01 1.000000000000000000e+01 4.100000000000000533e+00 9.999999999999975575e-01 9.999999999999992228e-01
4.125000000000000333e-01 2.168508736599451314e+00 1.685799329833984617e-01 1.000000000000000000e+01 4.125000000000001776e+00 1.000000000000002442e+00 1.000000000000001332e+00
4.150000000000000355e-01 2.190457086278460697e+00 1.698006348876953120e-01 1.000000000000000000e+01 4.150000000000002132e+00 1.000000000000002887e+00 1.000000000000001998e+00
